ldr1,led2,led3,temperature1,potentiometer2,gas1,led1,air_quality1,temperature2,potentiometer1,humidity1,anomaly
75.62914,88.62745,75.67507,24.937315,46.289062,58.496094,130.0,56.584625,24.8776,50.195312,73.3664,1
76.58989,88.62745,75.68627,24.22563,46.289062,8.646606,0.0,15.569,24.8,50.195312,64.944,1
74.21699,88.62745,73.72549,24.540201,46.38672,7.681244,0.0,18.694,25.2448,50.195312,65.7664,1
73.741234,88.62745,72.94118,24.20323,46.38672,7.0841064,0.0,11.565094,-3276.644,50.195312,76.644,1
15.90524,88.62745,14.91316,24.610563,46.289062,7.2601624,130.0,12.1510315,24.8552,50.195312,61.2336,1
76.73354,88.62745,75.69747,24.24803,46.38672,9.623169,0.0,16.643219,24.7776,50.29297,63.2552,1
74.21699,88.62745,73.75909,24.318201,46.289062,7.681244,0.0,15.861969,25.0,50.195312,66.344,1
73.94089,88.62745,72.91878,24.37722,46.38672,7.681244,0.0,14.690094,25.0336,50.195312,66.544,1
78.1681,88.62745,77.65826,24.692175,46.289062,7.7372437,130.0,13.22525,25.1,50.195312,98.7552,1
76.20374,88.62745,75.67507,24.35482,46.289062,8.518494,130.0,12.639313,24.9776,50.195312,61.1664,1
76.34739,88.62745,75.69747,24.074223,46.38672,8.646606,0.0,16.154938,24.7776,50.195312,65.044,1
30.342325,88.62745,29.80392,25.582163,46.289062,7.444275,130.0,13.127594,25.3552,50.195312,84.6112,1
74.20579,88.62745,73.72549,24.37722,46.289062,7.670044,0.0,14.592438,24.9776,50.195312,66.2664,1
76.46864,88.62745,75.67507,24.24803,46.38672,9.3302,0.0,16.35025,24.7888,50.195312,63.1552,1
76.60109,88.62745,75.73107,24.22563,46.289062,8.841919,0.0,16.447906,24.8,50.195312,64.944,1
23.344858,88.62745,21.960785,24.762638,87.01172,8.116669,242.0,13.7135315,26.6776,92.96875,98.8,1
